timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-03-07T08:59:52,codecarbon,,1.5030839443206787,2.66805425626551e-08,1.7750533936222315e-08,22.5,0.0240865678479573,5.951585769653321,9.39427465200424e-06,-7.500006000000003e-09,1.836653467245242e-06,1.1223428113249482e-05,Canada,CAN,quebec,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,-71.2,46.8,15.870895385742188,machine,N,1.0
2024-03-07T09:00:20,codecarbon,,0.2099671363830566,1.0341771852025109e-06,4.925424059295614e-06,22.5,0.0,5.951585769653321,1.312294602394104e-06,0.0,3.107537341918488e-07,1.6230483365859528e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:00:30,codecarbon,,0.5019268989562988,2.5017239067597007e-06,4.984239561501401e-06,22.5,0.0,5.951585769653321,3.1370431184768674e-06,0.0,7.891881729904071e-07,3.926231291467274e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:00:34,codecarbon,,1.8416032791137693,8.877788298247635e-06,4.820684454102337e-06,22.5,0.1834853060736227,5.951585769653321,1.151002049446106e-05,7.305561399999999e-08,2.3498163747660784e-06,1.3932892483227138e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:01:06,codecarbon,,1.6945598125457764,8.023203089654802e-06,4.734682736044211e-06,22.5,0.0767895924641565,5.951585769653321,1.05909988284111e-05,-2.6388910000000003e-08,2.027087727873323e-06,1.2591697646284425e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:01:36,codecarbon,,1.6449003219604492,7.84561000377887e-06,4.769656798673491e-06,22.5,0.0314376203789098,5.951585769653321,1.0274390876293182e-05,1.0833341999999998e-08,2.0277570080736497e-06,1.2312981226366831e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:02:02,codecarbon,,0.4158134460449219,2.079251568038912e-06,5.000443318550797e-06,22.5,0.0,5.951585769653321,2.5923684239387512e-06,0.0,6.708304235473862e-07,3.2631988474861373e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:02:06,codecarbon,,1.957774639129639,9.383304657772922e-06,4.792842071927352e-06,22.5,0.2724359519776546,5.951585769653321,1.2236091494560242e-05,1.0972231000000001e-07,2.3804412650633824e-06,1.4726255069623623e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:03:02,codecarbon,,1.5997247695922852,7.585104832677508e-06,4.741506149592652e-06,22.5,0.0568241128623474,5.951585769653321,9.998279809951784e-06,-1.8611126e-08,1.924473041140118e-06,1.19041417250919e-05,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
2024-03-07T09:03:17,codecarbon,,0.5411829948425293,2.710531242127039e-06,5.008529957442096e-06,22.5,0.0,5.951585769653321,3.382393717765808e-06,0.0,8.715419585826113e-07,4.25393567634842e-06,India,IND,maharashtra,,,Windows-11-10.0.22631-SP0,3.12.2,2.3.4,8,Intel(R) Core(TM) i5-10300H CPU @ 2.50GHz,1,1 x NVIDIA GeForce GTX 1650,73.0656,19.0565,15.870895385742188,machine,N,1.0
